unique_review_id,product_link_id,review_id,type,id,ugc_id,legacy_id,internal_review_id,headline,nickname,created_date,updated_date,rating,helpful_votes,not_helpful_votes,uri,comments,locale,location,bottom_line,product_page_id,upc,gtin,is_staff_reviewer,is_verified_buyer,is_verified_reviewer,helpful_score,unmatched_reason
27589,44,374212195,image,374212213.0,,,-1,Perfect match,Spellbound13,2021-08-02 21:20:55-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/wpjwuzfce9img6v1bhoc.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27590,44,374212195,image,374212182.0,,,-1,Perfect match,Spellbound13,2021-08-02 21:20:55-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/rhxhsm4mirkezltvsfsp.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27591,44,374211847,image,374211838.0,,,-1,Love this soooo much!,Klhg25,2021-08-02 21:13:38-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/lvaj1cldkwxtdjfz1f4y.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27592,44,374211204,image,374211150.0,,,-1,Amazing coverage,Sunshineruby,2021-08-02 21:05:06-04,1970-01-01 00:00:00-05,4,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/a98p2ygtnc2gejmwjrc3.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27593,44,374211190,image,374211191.0,,,-1,Great light coverage!,flyersfan1129,2021-08-02 21:03:12-04,1970-01-01 00:00:00-05,4,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/amwilzqdtpfwvywuqskf.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27594,44,374115528,image,374115434.0,,,-1,Great,Tia,2021-08-02 13:20:28-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/uqlconnc7212sx5ldaqs.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27595,44,374113335,image,374113386.0,,,-1,Matches my skin tone,Stephstak,2021-08-02 12:45:25-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/qmp63xswlyavssiqxdht.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27596,44,374113335,image,374113357.0,,,-1,Matches my skin tone,Stephstak,2021-08-02 12:45:25-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/oxmnclrygeocyupjipyx.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27597,44,373982090,image,373982097.0,,,-1,Great tinted serum,Emma313,2021-07-31 20:23:38-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/evvpkjsozz8xii14ixul.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27598,44,373974057,image,373974068.0,,,-1,An actual True Match!,My new best friend,2021-07-31 15:15:12-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/jw9hvym2psrhxvve934o.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27599,44,373974057,image,373974059.0,,,-1,An actual True Match!,My new best friend,2021-07-31 15:15:12-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/tsyf4bk2yzprxsxrwmyl.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27600,44,373974057,image,373974058.0,,,-1,An actual True Match!,My new best friend,2021-07-31 15:15:12-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/mqmuankw0mn4uuelcaom.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27601,44,373846766,image,373846700.0,,,-1,Love this product!,tifferz,2021-07-30 14:06:45-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/lah79ub9sbfx7wucjddl.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27602,44,373567887,image,373567888.0,,,-1,Tinted serum,Annette,2021-07-29 20:32:33-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/orjb14vukgw4xp4yoaxs.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27603,44,373030688,image,373030690.0,,,-1,True Match Nude,Makeup Mom,2021-07-27 23:40:00-04,1970-01-01 00:00:00-05,4,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/jpqut5o7kyp4upqzuyu2.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27604,44,373030688,image,373030689.0,,,-1,True Match Nude,Makeup Mom,2021-07-27 23:40:00-04,1970-01-01 00:00:00-05,4,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/t1vitjjjmt1q7ntqcvcr.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27605,44,372763850,image,372763743.0,,,-1,Easy to apply,Queen,2021-07-26 16:38:43-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/o6kh9dvaldn2boajrp2v.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27606,44,372735119,image,372735183.0,,,-1,Light &amp; Airy,Nealy D,2021-07-26 07:44:25-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/eopmsjogwvqpyl8r7dyw.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27607,44,372735119,image,372735182.0,,,-1,Light &amp; Airy,Nealy D,2021-07-26 07:44:25-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/f2lcfwd02zpgtjczpjcb.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27608,44,372735119,image,372735139.0,,,-1,Light &amp; Airy,Nealy D,2021-07-26 07:44:25-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/ndd1xlchn6hpnlmudvhn.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27609,44,372616384,image,372616398.0,,,-1,Great lightweight tinted moisturizer,sjsharkgirl86,2021-07-24 16:56:37-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/dzxgbpadq0qrcglgaokg.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27645,37,511212740,image,511212733.0,,,-1,I will buy this product again and again,Jewels,2024-04-12 13:52:05-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/dmde6wkkkqa3smpzvpej.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27646,37,474762842,image,474762891.0,,,-1,Didn't love it,Joanne,2023-10-02 14:22:35-04,1970-01-01 00:00:00-05,2,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/laexckxamvbjbtweisle.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27647,37,466679073,image,466679108.0,,,-1,Love this foundation!,Caroline,2023-07-28 13:35:20-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/uaykneqcafzmt63nqlcd.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27648,37,462042557,image,462042820.0,,,-1,54,Valerie,2023-06-20 13:29:13-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/rwt8kohu1hki7tjhuk8x.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27649,37,462041853,image,462041854.0,,,-1,I love it . I love the way my face look,Valerie,2023-06-20 13:16:27-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/y9mrugwr0gigswhcxkfu.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27650,37,424648711,image,424648712.0,,,-1,"So far, so good.",Melissa,2022-09-13 18:38:48-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/fvprwiekssl6ej6vo1bf.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27651,37,420578070,image,420578033.0,,,-1,"Love, Love, Live",Beverly,2022-08-11 11:42:27-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/iwegccdiowck5iiqrqt3.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27652,37,405466935,image,405467006.0,,,-1,Beautiful!,Manda,2022-04-17 02:39:59-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/hcfb0wotfpfrswjckt5y.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27653,37,405466935,image,405466997.0,,,-1,Beautiful!,Manda,2022-04-17 02:39:59-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/rrupnq8e6utkiazoj2gp.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27654,37,389957871,image,389957848.0,,,-1,This will be my main foundation from now on.,Honeybun,2021-12-06 18:30:43-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/omlhnvtrixfytju6froi.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27655,37,387297234,image,387297387.0,,,-1,Yes,Carol,2021-11-11 10:45:00-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/gxbs2davbhrwodkftlw7.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27656,37,344594140,image,344594141.0,,,-1,Amazing product,Hailey,2021-05-17 10:54:08-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/tek66lpehho9g9yqcr0n.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27657,37,324497642,image,324497658.0,,,-1,My favorite make-up,Necie,2021-01-11 12:38:56-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/tzlmq2bvko1rgrckaq9i.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27658,37,288266900,image,288266918.0,,,-1,Finally the foundation I needed. Full cover but not cakey,Wen,2020-08-09 14:29:15-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/cjssuhuyqqsx8ghtxjaf.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27659,37,284024329,image,284024330.0,,,-1,Love,Kesha,2020-07-16 03:54:33-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/ka5kj6n1n4g5hjyxx0tr.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27660,37,283758004,image,283758046.0,,,-1,I've used this for years to cover dark spots on my face,Josie,2020-07-12 08:54:40-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/w9xanvxce1v7tlcqwywo.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27661,37,272949496,image,272949477.0,,,-1,Love it,Liz,2020-04-21 12:23:37-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/msgczp1qozspchh5if8s.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27662,37,264573268,image,264573243.0,,,-1,I would buy again,D Anne,2020-01-07 02:30:31-05,1970-01-01 00:00:00-05,4,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/oqcay3ksqtccs0cr6ht8.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27663,37,264355088,image,264355100.0,,,-1,Found my new favorite Foundation,Denise,2020-01-02 14:34:09-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/dvgrzaagqcs8740rfkwa.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27664,37,263934885,image,263934976.0,,,-1,Waste of money,Unhappy consumer,2019-12-24 14:00:58-05,1970-01-01 00:00:00-05,1,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/zxrkvvttkjemo36pjf5y.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27665,37,263934885,image,263934969.0,,,-1,Waste of money,Unhappy consumer,2019-12-24 14:00:58-05,1970-01-01 00:00:00-05,1,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/geogsqhvhkd2ch1bpc96.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27666,37,260378402,image,260378430.0,,,-1,I continue to go back to this product every time,Della Mae,2019-10-31 21:57:02-04,1970-01-01 00:00:00-05,4,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/r53iongptsayrc7jxsg5.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27667,37,256067492,image,256067577.0,,,-1,Definitely worth it!,Michelle,2019-10-02 16:26:04-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/xb8nnvul4fgppv0pwyv5.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27668,37,253785856,image,253785866.0,,,-1,I love the product and will most definitely buy it again.,Steph,2019-09-20 09:06:40-04,1970-01-01 00:00:00-05,5,2,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/glq4reqj13ovwys73wwp.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27669,37,249364925,image,249365066.0,,,-1,I returned it,Ocean,2019-09-02 10:21:33-04,1970-01-01 00:00:00-05,2,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/nu9omaz96xqwyslliyke.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27670,37,249364925,image,249365008.0,,,-1,I returned it,Ocean,2019-09-02 10:21:33-04,1970-01-01 00:00:00-05,2,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/owepriatz0xm1o4y6dl7.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27671,37,247967456,image,247967451.0,,,-1,Just not made for my type of skin,LoKa,2019-08-26 00:35:00-04,1970-01-01 00:00:00-05,1,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/dlyzt8oovs3gnqwkninb.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27672,37,227400640,image,227400606.0,,,-1,I would most definitely buy this product agat,Trica,2019-02-12 19:29:18-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/rckotmod5ctwwnhoalie.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27673,37,221910866,image,221910848.0,,,-1,The BEST foundation yet!!!!,Mimi,2019-01-05 02:22:19-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/h1a8klvle5xysgbfihuc.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27674,37,220870184,image,220870045.0,,,-1,"Once I found my perfect shade, I loved it!",Dani,2018-12-27 15:41:01-05,1970-01-01 00:00:00-05,4,1,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/iejcs1bq5bqevbo1uu5i.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27675,37,219703738,image,219704012.0,,,-1,Of course,Yolanda,2018-12-19 14:58:31-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/dmqbwbr1vdml48yeyir0.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27676,37,218701834,image,218701829.0,,,-1,Great Coverage!,Ruby,2018-12-12 20:42:52-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/tqkgzo3y1kknfg0dmb0g.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27677,37,218701834,image,218701828.0,,,-1,Great Coverage!,Ruby,2018-12-12 20:42:52-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/yr2zypprw8as4d7chtmc.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27678,37,218701834,image,218701827.0,,,-1,Great Coverage!,Ruby,2018-12-12 20:42:52-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/hvsnic5zaj0zcnq6ql75.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27679,37,218701834,image,218701843.0,,,-1,Great Coverage!,Ruby,2018-12-12 20:42:52-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/ehwsorglfhecnakcdcge.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27680,37,218701834,image,218701842.0,,,-1,Great Coverage!,Ruby,2018-12-12 20:42:52-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/ihvggykdu5jdekc9sebo.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27681,37,203784357,image,203784372.0,,,-1,Flawless coverage,Repasy,2018-09-15 22:32:35-04,1970-01-01 00:00:00-05,5,2,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/qeqcozdzncykxxlsr0ld.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27682,37,197357521,image,197357513.0,,,-1,Best coverage!,Deb,2018-08-31 10:54:17-04,1970-01-01 00:00:00-05,5,1,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/ffs3jouobmm8r0dam1mb.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27683,37,197357521,image,197357512.0,,,-1,Best coverage!,Deb,2018-08-31 10:54:17-04,1970-01-01 00:00:00-05,5,1,1,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/e0uhpzaerr5s8asz9ksq.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27684,37,197112058,image,197112074.0,,,-1,The best!,Deb,2018-08-28 09:23:54-04,1970-01-01 00:00:00-05,5,1,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/iklsikp2wnej5cyfp99z.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27685,37,196519543,image,196519495.0,,,-1,Best foundation that I have used yet!,Best foundation.,2018-08-15 13:41:26-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/z6oychdgmxkkd8w90sxk.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27686,37,196476571,image,196476556.0,,,-1,I love this product. It may my face look natural.,Bella Flor,2018-08-14 15:55:14-04,1970-01-01 00:00:00-05,5,1,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/fz4ng8mg8w5jnga27xuj.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27687,37,195587837,image,195587842.0,,,-1,A little goes a long way,Tahiti sweeti,2018-08-07 12:03:21-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/v942ulp81kk5qkgwnjs6.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27688,37,190580292,image,190580266.0,,,-1,Great Foundation!,B. Hunter,2018-05-01 12:17:34-04,1970-01-01 00:00:00-05,5,1,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/p5q9jujvkk6y5pll4ogt.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27689,37,190580262,image,190580249.0,,,-1,Love,Aeryn,2018-04-25 11:11:17-04,1970-01-01 00:00:00-05,5,1,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/he92lxlt6hazxvqqjqvs.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27690,37,190580215,image,190580223.0,,,-1,New Clinique User,Jamie,2018-03-27 14:52:12-04,1970-01-01 00:00:00-05,4,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/e7v8ml631xpxsxb6hsbg.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27691,37,190580198,image,190580206.0,,,-1,Love,Sarah,2018-03-24 12:37:41-04,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/p5qbqtelokdguiwei8zm.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27692,37,190580160,image,190580150.0,,,-1,I think I'm in love,Makeupgeek,2018-03-16 04:14:46-04,1970-01-01 00:00:00-05,5,1,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/oqzipshbhieuv4eeqlzd.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27693,37,190580172,image,190580156.0,,,-1,Took a few years off my face!!!,Starlynjennings,2018-03-10 10:41:09-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/iwrhatmxiiikbhzassch.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27694,37,190580154,image,190580140.0,,,-1,Been using this for years.,Haze,2018-03-07 14:12:58-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/wwgbtxrl0koiaenc6fc3.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27695,37,190580071,image,190580054.0,,,-1,Good for deep skin tone,Souches,2018-02-04 11:48:50-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/tlwfa4vohwezxdjyesjb.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
27696,37,190579970,image,190579993.0,,,-1,I would buy this again,Victoria,2018-01-08 13:35:04-05,1970-01-01 00:00:00-05,5,0,0,"//res.cloudinary.com/powerreviews/image/upload/f_auto,q_auto,h_768,w_auto/d_portal-no-product-image_ttlfpi.svg/prod/z80ku0higtjg4jsyndrl.jpg",,,,,,,,f,f,f,-1,product_link_id_not_in_products
